transaction_id,customer_id,first_name,last_name,email,state,product_type,size,quantity,unit_price,discount_amount,total_amount,collection_type,sale_date
5329433,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,NGL Energy,420lb,3,849.0,0.0,2547.0,Delivery,2024-02-15
4360650,5428914,Tamara,Harrison,tamara.harrison@hotmail.com,Tennessee,NGL Energy,1lb,1,4.49,0.0,4.49,Delivery,2024-08-06
4739473,2472884,Megan,Powell,megan_powell@yahoo.com,Oklahoma,NGL Energy,33lb,5,49.95,0.0,249.75,Pickup,2024-12-08
3874940,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,NGL Energy,420lb,4,849.0,0.0,3396.0,Pickup,2024-09-09
3355029,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,Suburban Propane,20lb,2,24.99,0.0,49.98,Pickup,2024-10-19
5593537,2221854,Ethan,Kim,ethan.k90@live.com,Colorado,Blue Rhino,20lb,1,24.99,1.25,23.74,Delivery,2024-04-10
6584506,5842082,Benjamin,Wright,benjamin_wright@sbcglobal.net,North Carolina,Blue Rhino,100lb,3,149.0,0.0,447.0,Pickup,2024-10-20
8183451,7210606,Hiroshi,Morris,hiroshimorris1322@hotmail.com,Illinois,Blue Rhino,420lb,2,849.0,0.0,1698.0,Pickup,2024-02-25
2568625,1663497,Sarah,Parker,sarah.p27@live.com,Oklahoma,NGL Energy,100lb,5,149.0,0.0,745.0,Delivery,2024-01-18
8116596,9612629,Isabella,Griffin,isabella.g58@yahoo.com,Iowa,Suburban Propane,20lb,5,24.99,0.0,124.95,Delivery,2024-02-26
4387157,9132114,Maria,Rodriguez,maria.r21@live.com,Michigan,Suburban Propane,100lb,1,149.0,17.88,131.12,Delivery,2024-02-24
5994297,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,AmeriGas,420lb,1,849.0,0.0,849.0,Pickup,2024-01-21
9309504,3030966,Fernando,Anderson,anderson.f@aol.com,Florida,Blue Rhino,1lb,5,4.49,0.0,22.45,Delivery,2024-04-14
2870334,6068298,Chantel,Reed,chantel_reed@comcast.net,Indiana,Blue Rhino,420lb,3,849.0,0.0,2547.0,Delivery,2024-02-07
1907270,8610913,Camille,Campbell,camille_campbell@aol.com,Maryland,Blue Rhino,1lb,4,4.49,1.44,16.52,Pickup,2024-01-14
9533248,7891662,Patricia,Price,price.p@sbcglobal.net,Connecticut,NGL Energy,100lb,1,149.0,14.9,134.1,Delivery,2024-06-14
2586703,6379867,Mohammed,James,mohammed.j39@outlook.com,North Carolina,NGL Energy,100lb,5,149.0,0.0,745.0,Pickup,2024-11-28
4824407,8344365,Benjamin,Webb,bwebb@att.net,Kansas,AmeriGas,33lb,3,49.95,14.99,134.86,Pickup,2024-12-23
3404091,4934149,Leila,Sanders,leilasanders358@aol.com,Georgia,AmeriGas,420lb,2,849.0,84.9,1613.1,Delivery,2024-11-02
6172822,7138070,Sigrid,Wells,swells@hotmail.com,Connecticut,Suburban Propane,1lb,5,4.49,2.69,19.76,Pickup,2024-05-24
2009020,9106820,Marcus,Garcia,garcia.m@gmail.com,Missouri,NGL Energy,20lb,4,24.99,10.0,89.96,Pickup,2024-07-11
9895263,2919136,Fernando,Murphy,fernando_murphy@sbcglobal.net,Illinois,AmeriGas,420lb,3,849.0,0.0,2547.0,Pickup,2024-08-08
3810569,8607331,Ana,Mendoza,amendoza1229@comcast.net,Minnesota,Blue Rhino,420lb,4,849.0,0.0,3396.0,Pickup,2024-08-14
7253500,3718884,Natasha,Baker,natasha.baker@hotmail.com,Oklahoma,NGL Energy,1lb,4,4.49,0.9,17.06,Delivery,2024-12-25
4060575,8095702,Linda,Watson,linda_watson@live.com,Louisiana,Suburban Propane,20lb,5,24.99,0.0,124.95,Delivery,2024-08-16
4366315,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Ferrellgas,100lb,2,149.0,29.8,268.2,Delivery,2024-12-03
2171758,5928582,Harold,Perez,harold38@yahoo.com,Michigan,AmeriGas,1lb,4,4.49,0.0,17.96,Delivery,2024-01-30
1207016,8344365,Benjamin,Webb,bwebb@att.net,Kansas,AmeriGas,33lb,5,49.95,0.0,249.75,Delivery,2024-02-08
6079345,1861958,Omar,Marshall,omarmarshall895@yahoo.com,Florida,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-04-04
3451490,1447065,Monique,Howard,monique.h7@live.com,Louisiana,Ferrellgas,33lb,4,49.95,0.0,199.8,Pickup,2024-06-08
7519606,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,Suburban Propane,420lb,5,849.0,0.0,4245.0,Delivery,2024-07-25
4708733,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,AmeriGas,420lb,3,849.0,0.0,2547.0,Delivery,2024-11-23
7095071,9164991,Valentina,Parker,valentina.p75@hotmail.com,Wisconsin,Suburban Propane,1lb,1,4.49,0.0,4.49,Pickup,2024-05-18
3624846,1447451,Sanjay,Hernandez,sanjay50@comcast.net,Florida,AmeriGas,33lb,5,49.95,0.0,249.75,Delivery,2024-03-02
1435572,5200476,Richard,Lewis,richard.lewis@icloud.com,Utah,Ferrellgas,1lb,4,4.49,0.0,17.96,Pickup,2024-05-23
6501987,4052834,Ana,Wallace,ana.wallace@@att.net,Missouri,Suburban Propane,33lb,2,49.95,0.0,99.9,Pickup,2024-04-23
7692147,7597509,Tamara,Bryant,tamara.b46@icloud.com,California,Blue Rhino,420lb,2,849.0,135.84,1562.16,Pickup,2024-12-07
2833787,9468772,Kavita,Vasquez,kvasquez@sbcglobal.net,Nevada,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-01-04
2109583,2221854,Ethan,Kim,ethan.k90@live.com,Colorado,Blue Rhino,100lb,5,149.0,0.0,745.0,Delivery,2024-12-31
5582437,8912226,Elizabeth,Baker,elizabeth.b42@att.net,Massachusetts,Ferrellgas,1lb,5,4.49,0.0,22.45,Pickup,2024-07-25
6326278,8113787,Marcus,Cole,marcus_cole@comcast.net,Missouri,Ferrellgas,20lb,5,24.99,0.0,124.95,Pickup,2024-09-19
9406675,2373555,Erik,Hayes,erik73@att.net,New York,Blue Rhino,20lb,2,24.99,0.0,49.98,Delivery,2024-10-02
7550021,8113787,Marcus,Cole,marcus_cole@comcast.net,Missouri,Blue Rhino,100lb,3,149.0,0.0,447.0,Delivery,2024-11-12
8113264,1432519,Ana,Jones,ana.j42@aol.com,Texas,NGL Energy,20lb,4,24.99,0.0,99.96,Pickup,2024-09-25
1494630,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-07-20
4248834,1688246,Zoe,Patel,zoe61@icloud.com,Missouri,Ferrellgas,100lb,1,149.0,7.45,141.55,Pickup,2024-10-03
6727358,2567468,Andre,Carter,acarter@live.com,Virginia,Ferrellgas,1lb,4,4.49,0.0,17.96,Delivery,2024-02-26
9670757,4374754,Niamh,Jordan,njordan1917@aol.com,Nevada,NGL Energy,420lb,2,849.0,203.76,1494.24,Pickup,2024-06-24
1786680,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,Blue Rhino,420lb,3,849.0,0.0,2547.0,Delivery,2024-09-04
2425760,7374122,Lamont,Ortiz,lamont_ortiz@aol.com,Wisconsin,AmeriGas,20lb,3,24.99,11.25,63.72,Pickup,2024-02-14
8878038,9302946,Antoine,Watson,antoine.watson@att.net,Tennessee,Ferrellgas,20lb,1,24.99,0.0,24.99,Pickup,2024-09-19
1633753,2512187,Maeve,Long,mlong@comcast.net,Connecticut,AmeriGas,33lb,1,49.95,0.0,49.95,Pickup,2024-05-03
6116985,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,AmeriGas,33lb,5,49.95,0.0,249.75,Delivery,2024-04-16
8790459,6217344,Roberto,Bennett,roberto.b18@aol.com,Oregon,Blue Rhino,1lb,5,4.49,0.0,22.45,Delivery,2024-02-05
3034109,6204824,Raj,Scott,rajscott709@live.com,Colorado,NGL Energy,1lb,5,4.49,0.0,22.45,Delivery,2024-08-28
5538377,1688246,Zoe,Patel,zoe61@icloud.com,Missouri,AmeriGas,1lb,1,4.49,0.0,4.49,Pickup,2024-05-09
4527197,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Ferrellgas,100lb,2,149.0,0.0,298.0,Delivery,2024-08-11
7383812,1440972,Kenji,Snyder,kenji71@live.com,Ohio,NGL Energy,1lb,1,4.49,0.0,4.49,Pickup,2024-05-16
5674614,4024309,Dmitri,Morales,dmitri.m18@sbcglobal.net,Ohio,Blue Rhino,1lb,2,4.49,0.0,8.98,Pickup,2024-10-04
8165129,8290770,Peter,Hughes,peterhughes863@comcast.net,Pennsylvania,AmeriGas,20lb,2,24.99,0.0,49.98,Delivery,2024-02-14
3457722,1447451,Sanjay,Hernandez,sanjay50@comcast.net,Florida,Blue Rhino,20lb,4,24.99,0.0,99.96,Delivery,2024-12-21
4761958,8312936,Ebony,Lewis,ebony43@sbcglobal.net,Arizona,Blue Rhino,100lb,5,149.0,0.0,745.0,Pickup,2024-10-05
8725762,8612582,Leila,Reyes,leila.r93@hotmail.com,Pennsylvania,AmeriGas,1lb,2,4.49,0.0,8.98,Delivery,2024-05-10
6583476,7224540,Gunnar,Gonzalez,ggonzalez@live.com,New Mexico,Blue Rhino,420lb,5,849.0,424.5,3820.5,Delivery,2024-06-06
5234408,1987737,Boris,Thompson,boris66@gmail.com,Georgia,NGL Energy,33lb,3,49.95,0.0,149.85,Delivery,2024-03-01
3071885,9712003,Ahmed,Harris,ahmedharris956@comcast.net,Utah,AmeriGas,100lb,2,149.0,14.9,283.1,Delivery,2024-01-25
6998844,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,Suburban Propane,33lb,4,49.95,0.0,199.8,Delivery,2024-06-12
3979181,6217344,Roberto,Bennett,roberto.b18@aol.com,Oregon,AmeriGas,20lb,3,24.99,0.0,74.97,Delivery,2024-09-05
7269347,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Suburban Propane,100lb,5,149.0,0.0,745.0,Pickup,2024-12-04
8791898,2237331,Carlos,Price,cprice1029@yahoo.com,Missouri,Suburban Propane,420lb,4,849.0,509.4,2886.6,Pickup,2024-07-31
6927556,8608449,Amit,Kim,amit41@yahoo.com,Massachusetts,Ferrellgas,20lb,4,24.99,0.0,99.96,Pickup,2024-09-18
7906275,7027375,Connor,Kelly,ckelly1029@aol.com,Connecticut,Blue Rhino,420lb,2,849.0,0.0,1698.0,Pickup,2024-01-26
2375290,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,Ferrellgas,20lb,5,24.99,6.25,118.7,Pickup,2024-06-25
7538471,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,Suburban Propane,20lb,3,24.99,6.0,68.97,Delivery,2024-02-15
9955185,7251976,Ana,Simpson,ana16@gmail.com,Tennessee,Suburban Propane,420lb,5,849.0,0.0,4245.0,Delivery,2024-08-07
9167564,2913049,Sigrid,Woods,sigrid94@icloud.com,Utah,Ferrellgas,1lb,3,4.49,0.67,12.8,Pickup,2024-05-17
5366631,2264218,Amy,Ruiz,aruiz1469@sbcglobal.net,New Mexico,NGL Energy,100lb,5,149.0,59.6,685.4,Pickup,2024-06-18
8965487,5801541,Boris,Russell,boris.r33@icloud.com,Massachusetts,Blue Rhino,420lb,5,849.0,0.0,4245.0,Pickup,2024-02-15
3288489,7296605,Priya,Edwards,priya.e90@yahoo.com,Maryland,Suburban Propane,20lb,3,24.99,0.0,74.97,Pickup,2024-04-12
2511336,2642635,Jennifer,Burns,jenniferburns1972@gmail.com,Oklahoma,NGL Energy,1lb,1,4.49,0.0,4.49,Pickup,2024-02-29
4646403,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,Blue Rhino,20lb,5,24.99,0.0,124.95,Delivery,2024-04-03
3277847,6170227,David,Patterson,david.patterson@hotmail.com,Louisiana,Suburban Propane,100lb,5,149.0,0.0,745.0,Delivery,2024-02-29
2530068,6440561,Barbara,Rogers,barbara35@gmail.com,Florida,AmeriGas,1lb,2,4.49,0.0,8.98,Pickup,2024-06-12
4517141,1440972,Kenji,Snyder,kenji71@live.com,Ohio,AmeriGas,100lb,5,149.0,0.0,745.0,Delivery,2024-08-18
6360633,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Blue Rhino,1lb,3,4.49,0.0,13.47,Delivery,2024-11-24
4896735,4024309,Dmitri,Morales,dmitri.m18@sbcglobal.net,Ohio,Ferrellgas,100lb,3,149.0,67.05,379.95,Delivery,2024-05-20
1838837,3420404,Stephen,Woods,stephen.woods@comcast.net,Ohio,AmeriGas,100lb,3,149.0,0.0,447.0,Pickup,2024-07-30
3444734,1663497,Sarah,Parker,sarah.p27@live.com,Oklahoma,Blue Rhino,420lb,3,849.0,0.0,2547.0,Pickup,2024-10-18
3371416,3919694,Rosa,James,rosa.james@comcast.net,Pennsylvania,AmeriGas,100lb,5,149.0,0.0,745.0,Pickup,2024-09-28
8729953,5673599,Ricardo,Cook,ricardo.cook@comcast.net,Utah,Ferrellgas,100lb,3,149.0,0.0,447.0,Delivery,2024-10-26
8445941,7858012,Eugene,Hernandez,eugenehernandez750@aol.com,Minnesota,AmeriGas,420lb,1,849.0,84.9,764.1,Delivery,2024-02-02
9832340,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-04-20
4331283,2425342,Linda,Ramirez,linda.ramirez@outlook.com,North Carolina,AmeriGas,420lb,5,849.0,424.5,3820.5,Pickup,2024-05-07
6256199,9302946,Antoine,Watson,antoine.watson@att.net,Tennessee,Ferrellgas,20lb,2,24.99,0.0,49.98,Delivery,2024-06-10
9142618,5107245,Mei,Ellis,mei_ellis@comcast.net,Indiana,Ferrellgas,1lb,1,4.49,0.54,3.95,Pickup,2024-10-24
8215793,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,AmeriGas,100lb,1,149.0,0.0,149.0,Pickup,2024-05-03
7099881,9225346,Chloe,White,chloe19@yahoo.com,Florida,Ferrellgas,33lb,1,49.95,2.5,47.45,Pickup,2024-07-24
7822403,3938247,Kavita,Simpson,kavita.simpson@sbcglobal.net,Massachusetts,AmeriGas,1lb,1,4.49,0.0,4.49,Delivery,2024-02-26
3881880,9801946,Sean,Walker,sean_walker@icloud.com,Illinois,NGL Energy,1lb,1,4.49,0.0,4.49,Delivery,2024-06-11
9502613,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Suburban Propane,20lb,5,24.99,0.0,124.95,Pickup,2024-06-16
3926839,3094235,Ryo,Lee,ryo_lee@att.net,Virginia,NGL Energy,20lb,3,24.99,0.0,74.97,Delivery,2024-04-25
8134419,3560856,Monique,Thompson,moniquethompson265@yahoo.com,New York,Blue Rhino,33lb,5,49.95,0.0,249.75,Delivery,2024-06-26
3155912,7262974,Omar,Garcia,omargarcia781@aol.com,Wisconsin,Ferrellgas,20lb,4,24.99,0.0,99.96,Delivery,2024-04-11
9025640,4318855,Arjun,Allen,arjun.a20@att.net,Kansas,Blue Rhino,33lb,2,49.95,0.0,99.9,Delivery,2024-10-24
5439229,3448176,William,Kelly,kelly.w@att.net,Pennsylvania,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-09-01
9800708,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Ferrellgas,420lb,5,849.0,339.6,3905.4,Delivery,2024-06-18
4387856,9689889,Daniel,Thomas,daniel.t16@att.net,Nevada,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-06-06
1924685,7444964,Pooja,Bailey,pooja74@outlook.com,Wisconsin,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-08-06
2852907,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,AmeriGas,33lb,3,49.95,0.0,149.85,Delivery,2024-06-10
3634111,3846949,Aaliyah,Wood,aaliyah97@att.net,Georgia,AmeriGas,33lb,3,49.95,0.0,149.85,Delivery,2024-05-02
2751895,2921542,Mei,Cruz,mei.cruz@yahoo.com,Louisiana,AmeriGas,420lb,2,849.0,84.9,1613.1,Delivery,2024-06-23
3482092,7358385,Eugene,Rodriguez,eugene63@sbcglobal.net,Pennsylvania,Ferrellgas,100lb,5,149.0,0.0,745.0,Delivery,2024-08-11
8448343,9961299,Carlos,Diaz,carlos.diaz@gmail.com,Indiana,Blue Rhino,420lb,4,849.0,407.52,2988.48,Pickup,2024-05-21
6745050,7223751,Aiko,Cole,acole@yahoo.com,Colorado,NGL Energy,20lb,2,24.99,0.0,49.98,Pickup,2024-03-17
9578785,9712003,Ahmed,Harris,ahmedharris956@comcast.net,Utah,Blue Rhino,20lb,4,24.99,0.0,99.96,Pickup,2024-10-22
9428760,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Ferrellgas,100lb,3,149.0,44.7,402.3,Pickup,2024-12-11
9349199,8826111,Maria,Ward,maria.w13@sbcglobal.net,California,Blue Rhino,420lb,2,849.0,0.0,1698.0,Delivery,2024-09-09
3081929,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,Suburban Propane,20lb,5,24.99,0.0,124.95,Delivery,2024-02-06
8990421,4551070,Ethan,Long,long.e@aol.com,Utah,NGL Energy,20lb,4,24.99,0.0,99.96,Delivery,2024-06-14
7278132,8926478,Sofia,Murray,sofia.murray@sbcglobal.net,Texas,Blue Rhino,1lb,2,4.49,0.0,8.98,Pickup,2024-09-05
7169672,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,NGL Energy,420lb,5,849.0,339.6,3905.4,Delivery,2024-12-20
2208802,1628578,Robert,Gray,robertgray1976@live.com,Michigan,Ferrellgas,1lb,4,4.49,0.0,17.96,Delivery,2024-03-30
3879023,4442778,Jessica,Snyder,jessica.s30@icloud.com,Arizona,Suburban Propane,1lb,2,4.49,0.0,8.98,Delivery,2024-04-08
5658528,8115687,Bjorn,Fisher,bjorn.f45@icloud.com,Ohio,AmeriGas,100lb,3,149.0,0.0,447.0,Delivery,2024-03-07
1037773,9230828,Emma,Carter,ecarter@aol.com,Minnesota,Suburban Propane,420lb,2,849.0,135.84,1562.16,Pickup,2024-01-24
5839473,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,AmeriGas,20lb,3,24.99,0.0,74.97,Pickup,2024-05-22
2574505,1447451,Sanjay,Hernandez,sanjay50@comcast.net,Florida,NGL Energy,100lb,3,149.0,67.05,379.95,Delivery,2024-01-13
6478510,3359075,Darius,Myers,darius.myers@icloud.com,Georgia,Ferrellgas,33lb,1,49.95,0.0,49.95,Pickup,2024-10-23
4887669,2919549,Lucia,Murphy,lmurphy1893@comcast.net,Tennessee,Suburban Propane,33lb,2,49.95,0.0,99.9,Pickup,2024-01-29
6189630,7268384,Sanjay,Vasquez,sanjay.v32@sbcglobal.net,Massachusetts,Ferrellgas,20lb,2,24.99,0.0,49.98,Pickup,2024-08-12
4370945,7333337,Ryo,Lee,rlee@att.net,New York,Ferrellgas,100lb,4,149.0,71.52,524.48,Pickup,2024-06-25
8972838,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Ferrellgas,33lb,1,49.95,0.0,49.95,Delivery,2024-02-17
9969540,2374158,Antoine,Garcia,antoine.garcia@att.net,New Mexico,Ferrellgas,1lb,4,4.49,0.0,17.96,Delivery,2024-11-27
5772192,6217344,Roberto,Bennett,roberto.b18@aol.com,Oregon,Blue Rhino,1lb,4,4.49,0.0,17.96,Delivery,2024-12-31
2628546,9302946,Antoine,Watson,antoine.watson@att.net,Tennessee,AmeriGas,20lb,4,24.99,0.0,99.96,Delivery,2024-10-12
7977432,3673322,Shanice,Mendoza,smendoza1875@sbcglobal.net,Oregon,Suburban Propane,100lb,3,149.0,0.0,447.0,Pickup,2024-04-24
7787380,8007741,Finn,Allen,finn.allen@comcast.net,Connecticut,Suburban Propane,100lb,1,149.0,14.9,134.1,Delivery,2024-02-26
5365833,9284509,Benjamin,Lee,benjamin.lee@live.com,Wisconsin,Blue Rhino,100lb,4,149.0,71.52,524.48,Pickup,2024-10-02
4160035,3949245,Charles,Patterson,cpatterson@sbcglobal.net,Oklahoma,NGL Energy,20lb,3,24.99,7.5,67.47,Delivery,2024-02-12
9352238,2319479,Priya,Cruz,priya.c22@aol.com,Florida,AmeriGas,20lb,5,24.99,0.0,124.95,Delivery,2024-04-14
6036006,8519121,William,Lewis,william.l89@@hotmail.com,Georgia,Suburban Propane,1lb,3,4.49,0.0,13.47,Delivery,2024-12-11
4115755,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,Ferrellgas,420lb,1,849.0,0.0,849.0,Pickup,2024-09-01
3857489,3919694,Rosa,James,rosa.james@comcast.net,Pennsylvania,AmeriGas,33lb,2,49.95,0.0,99.9,Delivery,2024-11-17
1704130,9363326,Chloe,Hernandez,chloe_hernandez@icloud.com,Kansas,NGL Energy,1lb,2,4.49,0.0,8.98,Pickup,2024-11-16
5703436,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Suburban Propane,1lb,2,4.49,1.08,7.9,Delivery,2024-03-22
1072046,7358385,Eugene,Rodriguez,eugene63@sbcglobal.net,Pennsylvania,NGL Energy,420lb,3,849.0,0.0,2547.0,Delivery,2024-11-22
5325537,9363326,Chloe,Hernandez,chloe_hernandez@icloud.com,Kansas,Ferrellgas,33lb,1,49.95,0.0,49.95,Delivery,2024-06-08
9401909,4335942,Helga,Gonzalez,hgonzalez1281@icloud.com,Connecticut,Ferrellgas,1lb,1,4.49,0.0,4.49,Pickup,2024-01-06
9357316,1861958,Omar,Marshall,omarmarshall895@yahoo.com,Florida,AmeriGas,20lb,4,24.99,0.0,99.96,Delivery,2024-01-05
5596579,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Ferrellgas,100lb,5,149.0,0.0,745.0,Pickup,2024-08-13
1597875,2696860,Tamara,Burns,tamara.burns@att.net,Iowa,AmeriGas,20lb,2,24.99,0.0,49.98,Pickup,2024-07-25
3489714,6510922,Carlos,Webb,webb.c@yahoo.com,Texas,NGL Energy,100lb,2,149.0,0.0,298.0,Delivery,2024-09-10
3421884,5587856,Siobhan,Wright,wright.s@live.com,Utah,AmeriGas,33lb,2,49.95,0.0,99.9,Delivery,2024-06-04
8583409,1985360,Erik,Martinez,erik.martinez@yahoocom,Tennessee,Ferrellgas,100lb,1,149.0,0.0,149.0,Pickup,2024-04-08
6488547,6217344,Roberto,Bennett,roberto .b18@aol.com,Oregon,NGL Energy,100lb,1,149.0,7.45,141.55,Pickup,2024-07-04
5102892,7455324,Hana,Stevens,hana_stevens@att.net,Massachusetts,AmeriGas,100lb,3,149.0,0.0,447.0,Pickup,2024-01-01
7057663,2436347,Fatima,Hamilton,fatima.h61@sbcglobal.net,New Mexico,Suburban Propane,20lb,4,24.99,0.0,99.96,Delivery,2024-09-27
4446353,9874152,Robert,Snyder,robertsnyder1997@hotmail.com,North Carolina,Ferrellgas,100lb,3,149.0,53.64,393.36,Delivery,2024-12-24
8695022,2425342,Linda,Ramirez,linda.ramirez@outlook.com,North Carolina,Blue Rhino,100lb,3,149.0,53.64,393.36,Delivery,2024-06-18
1356829,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,Ferrellgas,1lb,5,4.49,0.0,22.45,Delivery,2024-02-29
3663391,6919270,Fatima,Patel,fpatel@comcast.net,Florida,Suburban Propane,100lb,3,149.0,0.0,447.0,Pickup,2024-04-02
6185050,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Blue Rhino,100lb,1,149.0,11.92,137.08,Pickup,2024-03-22
4249147,5479421,Clint,James,clint.james@live.com,Washington,Suburban Propane,20lb,4,24.99,0.0,99.96,Delivery,2024-08-07
4234033,4769795,Susan,Ross,susan.r29@gmail.com,Texas,Blue Rhino,1lb,2,4.49,0.45,8.53,Delivery,2024-07-13
7009980,5107245,Mei,Ellis,mei_ellis@comcast.net,Indiana,AmeriGas,420lb,4,849.0,407.52,2988.48,Pickup,2024-05-01
4906109,6702160,Tamara,Ward,tamara_ward@gmail.com,Utah,Suburban Propane,33lb,5,49.95,29.97,219.78,Delivery,2024-07-23
2018455,9633492,James,Burns,burns.j@sbcglobal.net,Missouri,NGL Energy,1lb,4,4.49,0.0,17.96,Pickup,2024-03-26
7539295,3762487,Mei,Myers,mei67@icloud.com,Iowa,NGL Energy,100lb,4,149.0,0.0,596.0,Pickup,2024-09-07
3511322,9106820,Marcus,Garcia,garcia.m@gmail.com,Missouri,AmeriGas,33lb,1,49.95,5.0,44.95,Pickup,2024-01-18
9214437,1432519,Ana,Jones,ana.j42@aol,Texas,AmeriGas,420lb,3,849.0,0.0,2547.0,Delivery,2024-03-20
6589238,9209880,Vikram,Richardson,vikram57@gmail.com,Nevada,Blue Rhino,20lb,2,24.99,0.0,49.98,Pickup,2024-01-04
1046902,1946973,Sofia,Wells,sofia.w94@hotmail.com,Louisiana,Ferrellgas,20lb,4,24.99,0.0,99.96,Delivery,2024-01-04
9098979,3770370,Nadia,Washington,washington.n@live.com,Maryland,AmeriGas,100lb,2,149.0,0.0,298.0,Delivery,2024-01-22
3561626,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,Blue Rhino,100lb,4,149.0,0.0,596.0,Pickup,2024-09-13
1899447,2338687,Irina,Walker,irina_walker@comcast.net,Utah,Ferrellgas,1lb,4,4.49,2.16,15.8,Delivery,2024-04-05
2670640,8113787,Marcus,Cole,marcus_cole@comcast.net,Missouri,Blue Rhino,420lb,1,849.0,0.0,849.0,Delivery,2024-12-12
7391631,3726201,Emma,Gomez,emma.gomez@outlook.com,Connecticut,AmeriGas,100lb,4,149.0,0.0,596.0,Delivery,2024-03-04
2186125,6724909,Michael,Gonzalez,michaelgonzalez962@sbcglobal.net,New Mexico,Suburban Propane,33lb,5,49.95,29.97,219.78,Delivery,2024-01-01
7541701,3673322,Shanice,Mendoza,smendoza1875@sbcglobal,Oregon,Blue Rhino,33lb,4,49.95,15.98,183.82,Pickup,2024-02-20
7953189,4374754,Niamh,Jordan,njordan1917aol.com,Nevada,Blue Rhino,20lb,5,24.99,0.0,124.95,Pickup,2024-11-05
1062026,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,Blue Rhino,20lb,4,24.99,0.0,99.96,Pickup,2024-02-28
2095334,2651177,Elizabeth,Reynolds,elizabethreynolds584@aol.com,Pennsylvania,AmeriGas,33lb,3,49.95,0.0,149.85,Delivery,2024-05-24
2715864,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,Ferrellgas,33lb,2,49.95,0.0,99.9,Pickup,2024-05-17
5537143,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,AmeriGas,20lb,2,24.99,0.0,49.98,Pickup,2024-08-30
6740356,6503032,Yuri,Jackson,yuri_jackson@sbcglobal.net,New York,AmeriGas,420lb,2,849.0,0.0,1698.0,Pickup,2024-09-11
6829443,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,NGL Energy,33lb,3,49.95,22.48,127.37,Delivery,2024-10-06
3934217,8519121,William,Lewis,william.l89@hotmail.com,Georgia,NGL Energy,100lb,5,149.0,0.0,745.0,Pickup,2024-07-10
8228013,7594429,Sigrid,King,sigrid.king@icloud.com,Michigan,NGL Energy,1lb,1,4.49,0.36,4.13,Pickup,2024-06-05
9792431,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,Suburban Propane,420lb,2,849.0,0.0,1698.0,Delivery,2024-05-15
8847168,3448176,William,Kelly,kelly.w@att.net,Pennsylvania,Suburban Propane,420lb,5,849.0,0.0,4245.0,Delivery,2024-05-28
6207508,4470105,Pooja,Coleman,pooja.coleman@live.com,Louisiana,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-03-26
